tool,stratum,tier,path_cut_lr,n_genes,k,training_genes,training_n_damaging,training_n_normal,seed_key,fit_status,threshold,tier_reached,heldout_gene,heldout_n_damaging,heldout_n_normal,heldout_n_in_band,heldout_n_damaging_in_band,heldout_n_normal_in_band,heldout_lr,evaluable,cleared_cut,not_evaluable_reason
spliceai_walker,s3_10,moderate,4.33,7,2,BRCA2;RAD51C,157,751,subset,fitted,0.5878103971481323,True,PALB2,87,324,43,35,8,16.293103448275865,True,True,
spliceai_walker,s3_10,moderate,4.33,7,2,BRCA2;RAD51C,157,751,subset,fitted,0.5878103971481323,True,VHL,10,60,7,7,0,,False,,fewer than 10 variants in the band
spliceai_walker,s3_10,strong,18.7,7,2,BRCA2;RAD51C,157,751,subset,fitted,,False,BAP1,146,591,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,2,BRCA2;RAD51C,157,751,subset,fitted,,False,BARD1,66,393,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,2,BRCA2;RAD51C,157,751,subset,fitted,,False,BRCA1,104,386,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,2,BRCA2;RAD51C,157,751,subset,fitted,,False,PALB2,87,324,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,2,BRCA2;RAD51C,157,751,subset,fitted,,False,VHL,10,60,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,moderate,4.33,7,2,BRCA2;VHL,79,520,subset,fitted,0.5537148118019104,True,BAP1,146,591,61,43,18,9.670091324200913,True,True,
spliceai_walker,s3_10,moderate,4.33,7,2,BRCA2;VHL,79,520,subset,fitted,0.5537148118019104,True,BARD1,66,393,66,53,13,24.276223776223777,True,True,
spliceai_walker,s3_10,moderate,4.33,7,2,BRCA2;VHL,79,520,subset,fitted,0.5537148118019104,True,BRCA1,104,386,91,83,8,38.50721153846154,True,True,
spliceai_walker,s3_10,moderate,4.33,7,2,BRCA2;VHL,79,520,subset,fitted,0.5537148118019104,True,PALB2,87,324,45,36,9,14.896551724137932,True,True,
spliceai_walker,s3_10,moderate,4.33,7,2,BRCA2;VHL,79,520,subset,fitted,0.5537148118019104,True,RAD51C,88,291,74,57,17,11.087566844919786,True,True,
spliceai_walker,s3_10,strong,18.7,7,2,BRCA2;VHL,79,520,subset,fitted,,False,BAP1,146,591,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,2,BRCA2;VHL,79,520,subset,fitted,,False,BARD1,66,393,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,2,BRCA2;VHL,79,520,subset,fitted,,False,BRCA1,104,386,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,2,BRCA2;VHL,79,520,subset,fitted,,False,PALB2,87,324,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,2,BRCA2;VHL,79,520,subset,fitted,,False,RAD51C,88,291,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,moderate,4.33,7,2,PALB2;RAD51C,175,615,subset,fitted,0.522222638130188,True,BAP1,146,591,66,46,20,9.31027397260274,True,True,
spliceai_walker,s3_10,moderate,4.33,7,2,PALB2;RAD51C,175,615,subset,fitted,0.522222638130188,True,BARD1,66,393,70,54,16,20.09659090909091,True,True,
spliceai_walker,s3_10,moderate,4.33,7,2,PALB2;RAD51C,175,615,subset,fitted,0.522222638130188,True,BRCA1,104,386,93,85,8,39.43509615384615,True,True,
spliceai_walker,s3_10,moderate,4.33,7,2,PALB2;RAD51C,175,615,subset,fitted,0.522222638130188,True,BRCA2,69,460,53,41,12,22.77777777777778,True,True,
spliceai_walker,s3_10,moderate,4.33,7,2,PALB2;RAD51C,175,615,subset,fitted,0.522222638130188,True,VHL,10,60,8,7,1,,False,,fewer than 10 variants in the band
spliceai_walker,s3_10,strong,18.7,7,2,PALB2;RAD51C,175,615,subset,fitted,,False,BAP1,146,591,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,2,PALB2;RAD51C,175,615,subset,fitted,,False,BARD1,66,393,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,2,PALB2;RAD51C,175,615,subset,fitted,,False,BRCA1,104,386,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,2,PALB2;RAD51C,175,615,subset,fitted,,False,BRCA2,69,460,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,2,PALB2;RAD51C,175,615,subset,fitted,,False,VHL,10,60,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,moderate,4.33,7,2,PALB2;VHL,97,384,subset,fitted,0.5963983535766602,True,BAP1,146,591,54,37,17,8.810233682514102,True,True,
spliceai_walker,s3_10,moderate,4.33,7,2,PALB2;VHL,97,384,subset,fitted,0.5963983535766602,True,BARD1,66,393,62,51,11,27.607438016528924,True,True,
spliceai_walker,s3_10,moderate,4.33,7,2,PALB2;VHL,97,384,subset,fitted,0.5963983535766602,True,BRCA1,104,386,83,77,6,47.63141025641026,True,True,
spliceai_walker,s3_10,moderate,4.33,7,2,PALB2;VHL,97,384,subset,fitted,0.5963983535766602,True,BRCA2,69,460,47,38,9,28.148148148148145,True,True,
spliceai_walker,s3_10,moderate,4.33,7,2,PALB2;VHL,97,384,subset,fitted,0.5963983535766602,True,RAD51C,88,291,69,54,15,11.904545454545456,True,True,
spliceai_walker,s3_10,strong,18.7,7,2,PALB2;VHL,97,384,subset,fitted,,False,BAP1,146,591,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,2,PALB2;VHL,97,384,subset,fitted,,False,BARD1,66,393,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,2,PALB2;VHL,97,384,subset,fitted,,False,BRCA1,104,386,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,2,PALB2;VHL,97,384,subset,fitted,,False,BRCA2,69,460,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,2,PALB2;VHL,97,384,subset,fitted,,False,RAD51C,88,291,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,moderate,4.33,7,2,RAD51C;VHL,98,351,subset,fitted,0.6074144840240479,True,BAP1,146,591,51,34,17,8.095890410958905,True,True,
spliceai_walker,s3_10,moderate,4.33,7,2,RAD51C;VHL,98,351,subset,fitted,0.6074144840240479,True,BARD1,66,393,61,51,10,30.36818181818182,True,True,
spliceai_walker,s3_10,moderate,4.33,7,2,RAD51C;VHL,98,351,subset,fitted,0.6074144840240479,True,BRCA1,104,386,81,75,6,46.39423076923077,True,True,
spliceai_walker,s3_10,moderate,4.33,7,2,RAD51C;VHL,98,351,subset,fitted,0.6074144840240479,True,BRCA2,69,460,46,37,9,27.40740740740741,True,True,
spliceai_walker,s3_10,moderate,4.33,7,2,RAD51C;VHL,98,351,subset,fitted,0.6074144840240479,True,PALB2,87,324,40,32,8,14.896551724137932,True,True,
spliceai_walker,s3_10,strong,18.7,7,2,RAD51C;VHL,98,351,subset,fitted,,False,BAP1,146,591,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,2,RAD51C;VHL,98,351,subset,fitted,,False,BARD1,66,393,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,2,RAD51C;VHL,98,351,subset,fitted,,False,BRCA1,104,386,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,2,RAD51C;VHL,98,351,subset,fitted,,False,BRCA2,69,460,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,2,RAD51C;VHL,98,351,subset,fitted,,False,PALB2,87,324,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BARD1;BRCA1,316,1370,subset,fitted,0.5757874846458435,True,BRCA2,69,460,47,38,9,28.148148148148145,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BARD1;BRCA1,316,1370,subset,fitted,0.5757874846458435,True,PALB2,87,324,44,35,9,14.482758620689657,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BARD1;BRCA1,316,1370,subset,fitted,0.5757874846458435,True,RAD51C,88,291,72,56,16,11.573863636363637,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BARD1;BRCA1,316,1370,subset,fitted,0.5757874846458435,True,VHL,10,60,7,7,0,,False,,fewer than 10 variants in the band
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BARD1;BRCA1,316,1370,subset,fitted,,False,BRCA2,69,460,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BARD1;BRCA1,316,1370,subset,fitted,,False,PALB2,87,324,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BARD1;BRCA1,316,1370,subset,fitted,,False,RAD51C,88,291,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BARD1;BRCA1,316,1370,subset,fitted,,False,VHL,10,60,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BARD1;BRCA2,281,1444,subset,fitted,0.6198470592498779,True,BRCA1,104,386,80,74,6,45.77564102564103,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BARD1;BRCA2,281,1444,subset,fitted,0.6198470592498779,True,PALB2,87,324,38,31,7,16.492610837438423,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BARD1;BRCA2,281,1444,subset,fitted,0.6198470592498779,True,RAD51C,88,291,68,53,15,11.68409090909091,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BARD1;BRCA2,281,1444,subset,fitted,0.6198470592498779,True,VHL,10,60,7,7,0,,False,,fewer than 10 variants in the band
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BARD1;BRCA2,281,1444,subset,fitted,,False,BRCA1,104,386,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BARD1;BRCA2,281,1444,subset,fitted,,False,PALB2,87,324,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BARD1;BRCA2,281,1444,subset,fitted,,False,RAD51C,88,291,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BARD1;BRCA2,281,1444,subset,fitted,,False,VHL,10,60,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BARD1;PALB2,299,1308,subset,fitted,0.6188911199569702,True,BRCA1,104,386,81,75,6,46.39423076923077,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BARD1;PALB2,299,1308,subset,fitted,0.6188911199569702,True,BRCA2,69,460,46,37,9,27.40740740740741,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BARD1;PALB2,299,1308,subset,fitted,0.6188911199569702,True,RAD51C,88,291,68,53,15,11.68409090909091,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BARD1;PALB2,299,1308,subset,fitted,0.6188911199569702,True,VHL,10,60,7,7,0,,False,,fewer than 10 variants in the band
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BARD1;PALB2,299,1308,subset,fitted,,False,BRCA1,104,386,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BARD1;PALB2,299,1308,subset,fitted,,False,BRCA2,69,460,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BARD1;PALB2,299,1308,subset,fitted,,False,RAD51C,88,291,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BARD1;PALB2,299,1308,subset,fitted,,False,VHL,10,60,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BARD1;RAD51C,300,1275,subset,fitted,0.6462333798408508,True,BRCA1,104,386,74,69,5,51.21923076923077,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BARD1;RAD51C,300,1275,subset,fitted,0.6462333798408508,True,BRCA2,69,460,43,34,9,25.185185185185183,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BARD1;RAD51C,300,1275,subset,fitted,0.6462333798408508,True,PALB2,87,324,38,31,7,16.492610837438423,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BARD1;RAD51C,300,1275,subset,fitted,0.6462333798408508,True,VHL,10,60,6,6,0,,False,,fewer than 10 variants in the band
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BARD1;RAD51C,300,1275,subset,fitted,0.9149905443191528,True,BRCA1,104,386,12,11,1,40.82692307692307,True,True,
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BARD1;RAD51C,300,1275,subset,fitted,0.9149905443191528,True,BRCA2,69,460,14,11,3,24.444444444444443,True,True,
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BARD1;RAD51C,300,1275,subset,fitted,0.9149905443191528,True,PALB2,87,324,12,11,1,40.96551724137932,True,True,
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BARD1;RAD51C,300,1275,subset,fitted,0.9149905443191528,True,VHL,10,60,3,3,0,,False,,fewer than 10 variants in the band
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BARD1;VHL,222,1044,subset,fitted,0.6397316455841064,True,BRCA1,104,386,74,69,5,51.21923076923077,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BARD1;VHL,222,1044,subset,fitted,0.6397316455841064,True,BRCA2,69,460,43,34,9,25.185185185185183,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BARD1;VHL,222,1044,subset,fitted,0.6397316455841064,True,PALB2,87,324,38,31,7,16.492610837438423,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BARD1;VHL,222,1044,subset,fitted,0.6397316455841064,True,RAD51C,88,291,64,49,15,10.802272727272728,True,True,
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BARD1;VHL,222,1044,subset,fitted,,False,BRCA1,104,386,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BARD1;VHL,222,1044,subset,fitted,,False,BRCA2,69,460,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BARD1;VHL,222,1044,subset,fitted,,False,PALB2,87,324,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BARD1;VHL,222,1044,subset,fitted,,False,RAD51C,88,291,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA1;BRCA2,319,1437,subset,fitted,0.46150460839271545,True,BARD1,66,393,83,57,26,13.054195804195805,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA1;BRCA2,319,1437,subset,fitted,0.46150460839271545,True,PALB2,87,324,51,40,11,13.542319749216302,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA1;BRCA2,319,1437,subset,fitted,0.46150460839271545,True,RAD51C,88,291,85,66,19,11.486842105263158,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA1;BRCA2,319,1437,subset,fitted,0.46150460839271545,True,VHL,10,60,9,8,1,,False,,fewer than 10 variants in the band
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA1;BRCA2,319,1437,subset,fitted,,False,BARD1,66,393,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA1;BRCA2,319,1437,subset,fitted,,False,PALB2,87,324,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA1;BRCA2,319,1437,subset,fitted,,False,RAD51C,88,291,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA1;BRCA2,319,1437,subset,fitted,,False,VHL,10,60,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA1;PALB2,337,1301,subset,fitted,0.4346226453781128,True,BARD1,66,393,91,58,33,10.465564738292011,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA1;PALB2,337,1301,subset,fitted,0.4346226453781128,True,BRCA2,69,460,59,43,16,17.916666666666668,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA1;PALB2,337,1301,subset,fitted,0.4346226453781128,True,RAD51C,88,291,88,68,20,11.243181818181817,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA1;PALB2,337,1301,subset,fitted,0.4346226453781128,True,VHL,10,60,10,8,2,24.0,True,True,
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA1;PALB2,337,1301,subset,fitted,,False,BARD1,66,393,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA1;PALB2,337,1301,subset,fitted,,False,BRCA2,69,460,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA1;PALB2,337,1301,subset,fitted,,False,RAD51C,88,291,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA1;PALB2,337,1301,subset,fitted,,False,VHL,10,60,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA1;RAD51C,338,1268,subset,fitted,0.481697678565979,True,BARD1,66,393,77,55,22,14.886363636363637,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA1;RAD51C,338,1268,subset,fitted,0.481697678565979,True,BRCA2,69,460,55,42,13,21.53846153846154,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA1;RAD51C,338,1268,subset,fitted,0.481697678565979,True,PALB2,87,324,48,38,10,14.151724137931035,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA1;RAD51C,338,1268,subset,fitted,0.481697678565979,True,VHL,10,60,9,8,1,,False,,fewer than 10 variants in the band
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA1;RAD51C,338,1268,subset,fitted,0.9003462791442871,True,BARD1,66,393,32,30,2,89.31818181818181,True,True,
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA1;RAD51C,338,1268,subset,fitted,0.9003462791442871,True,BRCA2,69,460,15,12,3,26.666666666666668,True,True,
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA1;RAD51C,338,1268,subset,fitted,0.9003462791442871,True,PALB2,87,324,15,14,1,52.13793103448276,True,True,
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA1;RAD51C,338,1268,subset,fitted,0.9003462791442871,True,VHL,10,60,3,3,0,,False,,fewer than 10 variants in the band
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA1;VHL,260,1037,subset,fitted,0.4664880633354187,True,BARD1,66,393,82,57,25,13.576363636363636,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA1;VHL,260,1037,subset,fitted,0.4664880633354187,True,BRCA2,69,460,56,43,13,22.05128205128205,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA1;VHL,260,1037,subset,fitted,0.4664880633354187,True,PALB2,87,324,50,40,10,14.896551724137932,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA1;VHL,260,1037,subset,fitted,0.4664880633354187,True,RAD51C,88,291,81,62,19,10.79066985645933,True,True,
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA1;VHL,260,1037,subset,fitted,,False,BARD1,66,393,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA1;VHL,260,1037,subset,fitted,,False,BRCA2,69,460,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA1;VHL,260,1037,subset,fitted,,False,PALB2,87,324,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA1;VHL,260,1037,subset,fitted,,False,RAD51C,88,291,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA2;PALB2,302,1375,subset,fitted,0.41683775186538696,True,BARD1,66,393,92,58,34,10.157754010695188,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA2;PALB2,302,1375,subset,fitted,0.41683775186538696,True,BRCA1,104,386,102,91,11,30.704545454545453,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA2;PALB2,302,1375,subset,fitted,0.41683775186538696,True,RAD51C,88,291,90,69,21,10.865259740259742,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA2;PALB2,302,1375,subset,fitted,0.41683775186538696,True,VHL,10,60,12,9,3,18.0,True,True,
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA2;PALB2,302,1375,subset,fitted,,False,BARD1,66,393,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA2;PALB2,302,1375,subset,fitted,,False,BRCA1,104,386,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA2;PALB2,302,1375,subset,fitted,,False,RAD51C,88,291,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA2;PALB2,302,1375,subset,fitted,,False,VHL,10,60,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA2;RAD51C,303,1342,subset,fitted,0.47423380613327026,True,BARD1,66,393,79,57,22,15.427685950413224,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA2;RAD51C,303,1342,subset,fitted,0.47423380613327026,True,BRCA1,104,386,98,87,11,29.354895104895107,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA2;RAD51C,303,1342,subset,fitted,0.47423380613327026,True,PALB2,87,324,49,39,10,14.524137931034485,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA2;RAD51C,303,1342,subset,fitted,0.47423380613327026,True,VHL,10,60,9,8,1,,False,,fewer than 10 variants in the band
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA2;RAD51C,303,1342,subset,fitted,0.8925455212593079,True,BARD1,66,393,34,32,2,95.27272727272727,True,True,
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA2;RAD51C,303,1342,subset,fitted,0.8925455212593079,True,BRCA1,104,386,20,19,1,70.51923076923076,True,True,
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA2;RAD51C,303,1342,subset,fitted,0.8925455212593079,True,PALB2,87,324,15,14,1,52.13793103448276,True,True,
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA2;RAD51C,303,1342,subset,fitted,0.8925455212593079,True,VHL,10,60,3,3,0,,False,,fewer than 10 variants in the band
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA2;VHL,225,1111,subset,fitted,0.46797993779182434,True,BARD1,66,393,82,57,25,13.576363636363636,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA2;VHL,225,1111,subset,fitted,0.46797993779182434,True,BRCA1,104,386,98,87,11,29.354895104895107,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA2;VHL,225,1111,subset,fitted,0.46797993779182434,True,PALB2,87,324,49,39,10,14.524137931034485,True,True,
spliceai_walker,s3_10,moderate,4.33,7,3,BAP1;BRCA2;VHL,225,1111,subset,fitted,0.46797993779182434,True,RAD51C,88,291,81,62,19,10.79066985645933,True,True,
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA2;VHL,225,1111,subset,fitted,,False,BARD1,66,393,,,,,False,,tier not reached on the training genes
spliceai_walker,s3_10,strong,18.7,7,3,BAP1;BRCA2;VHL,225,1111,subset,fitted,,False,BRCA1,104,386,,,,,False,,tier not reached on the training genes
