gene,stratum,clinvar_arm,tool,n,n_pos,n_neg,status,auroc,auprc,walker_sens_pp3,walker_spec_pp3,walker_lr_pp3,walker_lr_bp4,walker_lr_bp4_for_tier
BARD1,all_1_50,recorded_unclassified,phylop,126,48,78,ok,0.7270299145299145,0.7034024402822412,0.8958333333333334,0.2564102564102564,1.2047413793103448,0.5416666666666666,0.5416666666666666
BARD1,all_1_50,recorded_unclassified,phastcons,126,48,78,ok,0.7331730769230769,0.5616529923504808,0.8958333333333334,0.41025641025641024,1.5190217391304348,0.203125,0.203125
BARD1,all_1_50,recorded_unclassified,gpn_msa,126,48,78,ok,0.7942040598290598,0.7693972663484754,1.0,0.05128205128205128,1.0540540540540542,,
BARD1,all_1_50,recorded_unclassified,nt,126,48,78,ok,0.749198717948718,0.6427724430661472,0.8958333333333334,0.3076923076923077,1.2939814814814816,0.2954545454545454,0.2954545454545454
BARD1,all_1_50,recorded_unclassified,spliceai_walker,126,48,78,ok,0.9575320512820513,0.943869802216041,0.9583333333333334,0.5897435897435898,2.3359375,0.09027777777777776,0.09027777777777776
BARD1,all_1_50,recorded_unclassified,avi,126,48,78,ok,0.9660790598290598,0.9463879553816665,1.0,0.358974358974359,1.5599999999999998,0.0,0.2867647058823529
BARD1,all_1_50,recorded_unclassified,avi_splice_sites,126,48,78,ok,0.9658119658119658,0.9561813703411007,0.9583333333333334,0.7948717948717948,4.671875,0.07065217391304347,0.07065217391304347
BARD1,all_1_50,recorded_unclassified,avi_splice_site_usage,126,48,78,ok,0.9819711538461539,0.974566408083714,1.0,0.6923076923076923,3.25,0.0,0.11890243902439024
BARD1,all_1_50,recorded_unclassified,avi_splice_junctions,126,48,78,ok,0.9524572649572649,0.9358037346526371,1.0,0.14102564102564102,1.164179104477612,,
BARD1,all_1_50,unrecorded,spliceai,1575,97,1478,ok,0.968702481759971,0.9049544334906678,0.9278350515463918,0.9499323410013532,18.531624407913068,0.08037663437410171,0.08037663437410171
BARD1,all_1_50,unrecorded,pangolin,1575,97,1478,ok,0.9723644378722989,0.9008788876357295,0.9175257731958762,0.9600811907983762,22.984798182771275,0.079596861055547,0.079596861055547
BARD1,all_1_50,unrecorded,alphagenome,1575,97,1478,ok,0.9706764504833783,0.9135421479007501,1.0,0.0,1.0,,
BARD1,all_1_50,unrecorded,cadd,1575,97,1478,ok,0.8585403791693986,0.6917582203786505,1.0,0.03247631935047361,1.0335664335664336,0.0,1.693012600229095
BARD1,all_1_50,unrecorded,phylop,1575,97,1478,ok,0.8316232579551637,0.557469218204213,0.865979381443299,0.44925575101488496,1.572380252792624,0.25352934113247677,0.25352934113247677
BARD1,all_1_50,unrecorded,phastcons,1575,97,1478,ok,0.813320452548024,0.2765961325600566,0.7835051546391752,0.7503382949932341,3.1382672589612493,0.30215239040915864,0.30215239040915864
BARD1,all_1_50,unrecorded,gpn_msa,1575,97,1478,ok,0.8650412231630931,0.6700774443315722,0.9896907216494846,0.07307171853856563,1.0677101362028747,0.15548074900063116,0.15548074900063116
BARD1,all_1_50,unrecorded,nt,1575,97,1478,ok,0.7046510330203815,0.19002970900240002,0.8247422680412371,0.29837618403247634,1.175476443746334,0.6062511963685089,0.6062511963685089
BARD1,all_1_50,unrecorded,spliceai_walker,1575,97,1478,ok,0.9678794135290096,0.9062096378199248,0.9278350515463918,0.9411366711772666,15.76253110558123,0.08444955963138003,0.08444955963138003
BARD1,all_1_50,unrecorded,avi,1575,97,1478,ok,0.9650823765746411,0.9185183319515265,0.9587628865979382,0.6840324763193505,3.034371619682554,0.05678427354805661,0.05678427354805661
BARD1,all_1_50,unrecorded,avi_splice_sites,1575,97,1478,ok,0.9663274416528326,0.9039986926551249,0.9072164948453608,0.9648173207036536,25.78588421887391,0.07889038004026108,0.07889038004026108
BARD1,all_1_50,unrecorded,avi_splice_site_usage,1575,97,1478,ok,0.9716948230403304,0.9366984836044792,0.9484536082474226,0.9654939106901218,27.486557509601774,0.04416554609293291,0.04416554609293291
BARD1,all_1_50,unrecorded,avi_splice_junctions,1575,97,1478,ok,0.9575282842514962,0.832270374321445,0.9587628865979382,0.425575101488498,1.6690830935120762,0.09830395743265713,0.09830395743265713
BRCA1,s3_10,classified,spliceai,143,41,102,ok,0.966284074605452,0.9308604442962054,0.9512195121951219,0.9509803921568627,19.404878048780485,0.02961672473867596,0.02961672473867596
BRCA1,s3_10,classified,pangolin,143,41,102,ok,0.9815877570540411,0.9199037575349592,0.975609756097561,0.9607843137254902,24.878048780487806,0.02827050997782705,0.02827050997782705
BRCA1,s3_10,classified,alphagenome,143,41,102,ok,0.9803921568627451,0.9436912960586049,1.0,0.0,1.0,,
BRCA1,s3_10,classified,cadd,143,41,102,ok,0.874103299856528,0.6829146799691458,1.0,0.00980392156862745,1.00990099009901,,
BRCA1,s3_10,classified,phylop,143,41,102,ok,0.8727881396461024,0.8042095634858826,0.926829268292683,0.49019607843137253,1.8180112570356475,0.17770034843205576,0.17770034843205576
BRCA1,s3_10,classified,phastcons,143,41,102,ok,0.8849832615973219,0.7022706384354828,0.9512195121951219,0.6470588235294118,2.695121951219512,0.08433236874741629,0.08433236874741629
BRCA1,s3_10,classified,gpn_msa,143,41,102,ok,0.9227642276422764,0.8919433417931077,1.0,0.058823529411764705,1.0625,,
BRCA1,s3_10,classified,nt,143,41,102,ok,0.6606886657101865,0.43906514210891634,0.8292682926829268,0.39215686274509803,1.3642800944138473,0.4706657877389585,0.4706657877389585
BRCA1,s3_10,classified,spliceai_walker,143,41,102,ok,0.973218555714969,0.9383967137529738,0.975609756097561,0.9313725490196079,14.216027874564459,0.031097560975609756,0.031097560975609756
BRCA1,s3_10,classified,avi,143,41,102,ok,0.9952175992348159,0.9879404814205492,1.0,0.6078431372549019,2.55,0.0,0.1735677821894498
BRCA1,s3_10,classified,avi_splice_sites,143,41,102,ok,0.9814681970349115,0.9341721265232724,0.9512195121951219,0.9705882352941176,32.34146341463415,0.02675059008654603,0.02675059008654603
BRCA1,s3_10,classified,avi_splice_site_usage,143,41,102,ok,0.9856527977044476,0.9478907427591979,0.975609756097561,0.9607843137254902,24.878048780487806,0.02827050997782705,0.02827050997782705
BRCA1,s3_10,classified,avi_splice_junctions,143,41,102,ok,0.976805356288857,0.9534754488259385,1.0,0.35294117647058826,1.5454545454545454,0.0,0.3554006968641115
BRCA1,s3_10,recorded_unclassified,spliceai,347,63,284,ok,0.9408674267829198,0.824109184602318,0.9047619047619048,0.8767605633802817,7.341496598639456,0.08669108669108669,0.08669108669108669
BRCA1,s3_10,recorded_unclassified,pangolin,347,63,284,ok,0.9540017885088308,0.8631583615743876,0.9206349206349206,0.8767605633802817,7.470294784580498,0.06533241315850011,0.06533241315850011
BRCA1,s3_10,recorded_unclassified,alphagenome,347,63,284,ok,0.9584171696847753,0.8594216839036493,1.0,0.0,1.0,,
BRCA1,s3_10,recorded_unclassified,cadd,347,63,284,ok,0.746115582383188,0.3645697033159044,1.0,0.017605633802816902,1.017921146953405,,
BRCA1,s3_10,recorded_unclassified,phylop,347,63,284,ok,0.7508104180639392,0.4335885976902536,0.9365079365079365,0.3415492957746479,1.4222901281724811,0.16904761904761903,0.16904761904761903
BRCA1,s3_10,recorded_unclassified,phastcons,347,63,284,ok,0.7644757433489828,0.40467221792422986,0.8412698412698413,0.5070422535211268,1.706575963718821,0.27741147741147737,0.27741147741147737
BRCA1,s3_10,recorded_unclassified,gpn_msa,347,63,284,ok,0.799239883746926,0.45382253242768095,0.9841269841269841,0.03169014084507042,1.0163347763347763,,
BRCA1,s3_10,recorded_unclassified,nt,347,63,284,ok,0.6188799463447351,0.2592460347980922,0.8253968253968254,0.323943661971831,1.220899470899471,0.6010582010582011,0.6010582010582011
BRCA1,s3_10,recorded_unclassified,spliceai_walker,347,63,284,ok,0.9385758998435054,0.8278915352670999,0.9047619047619048,0.852112676056338,6.117913832199546,0.0954060636600319,0.0954060636600319
BRCA1,s3_10,recorded_unclassified,avi,347,63,284,ok,0.9419852448021462,0.8605497558701917,0.9523809523809523,0.4894366197183099,1.8653530377668308,0.0506509719992866,0.0506509719992866
BRCA1,s3_10,recorded_unclassified,avi_splice_sites,347,63,284,ok,0.9442767717415604,0.8538788014892009,0.8253968253968254,0.9366197183098591,13.022927689594356,0.1642567958357432,0.1642567958357432
BRCA1,s3_10,recorded_unclassified,avi_splice_site_usage,347,63,284,ok,0.9585848423876593,0.8893666970188994,0.873015873015873,0.9190140845070423,10.77984817115252,0.059314954051796154,0.059314954051796154
BRCA1,s3_10,recorded_unclassified,avi_splice_junctions,347,63,284,ok,0.9349150458305387,0.7897740535165643,0.9841269841269841,0.2887323943661972,1.3836240766933834,0.0,0.329849012775842
BRCA1,s3_10,unrecorded,spliceai,0,0,0,not evaluable,,,,,,,
BRCA1,s3_10,unrecorded,pangolin,0,0,0,not evaluable,,,,,,,
BRCA1,s3_10,unrecorded,alphagenome,0,0,0,not evaluable,,,,,,,
BRCA1,s3_10,unrecorded,cadd,0,0,0,not evaluable,,,,,,,
BRCA1,s3_10,unrecorded,phylop,0,0,0,not evaluable,,,,,,,
BRCA1,s3_10,unrecorded,phastcons,0,0,0,not evaluable,,,,,,,
BRCA1,s3_10,unrecorded,gpn_msa,0,0,0,not evaluable,,,,,,,
BRCA1,s3_10,unrecorded,nt,0,0,0,not evaluable,,,,,,,
BRCA1,s3_10,unrecorded,spliceai_walker,0,0,0,not evaluable,,,,,,,
BRCA1,s3_10,unrecorded,avi,0,0,0,not evaluable,,,,,,,
BRCA1,s3_10,unrecorded,avi_splice_sites,0,0,0,not evaluable,,,,,,,
BRCA1,s3_10,unrecorded,avi_splice_site_usage,0,0,0,not evaluable,,,,,,,
BRCA1,s3_10,unrecorded,avi_splice_junctions,0,0,0,not evaluable,,,,,,,
BRCA1,s11_50,classified,spliceai,96,0,96,not evaluable,,,,,,,
BRCA1,s11_50,classified,pangolin,96,0,96,not evaluable,,,,,,,
BRCA1,s11_50,classified,alphagenome,96,0,96,not evaluable,,,,,,,
BRCA1,s11_50,classified,cadd,96,0,96,not evaluable,,,,,,,
BRCA1,s11_50,classified,phylop,96,0,96,not evaluable,,,,,,,
BRCA1,s11_50,classified,phastcons,96,0,96,not evaluable,,,,,,,
BRCA1,s11_50,classified,gpn_msa,96,0,96,not evaluable,,,,,,,
BRCA1,s11_50,classified,nt,96,0,96,not evaluable,,,,,,,
BRCA1,s11_50,classified,spliceai_walker,96,0,96,not evaluable,,,,,,,
BRCA1,s11_50,classified,avi,96,0,96,not evaluable,,,,,,,
BRCA1,s11_50,classified,avi_splice_sites,96,0,96,not evaluable,,,,,,,
BRCA1,s11_50,classified,avi_splice_site_usage,96,0,96,not evaluable,,,,,,,
BRCA1,s11_50,classified,avi_splice_junctions,96,0,96,not evaluable,,,,,,,
BRCA1,s11_50,recorded_unclassified,spliceai,249,3,246,not evaluable,,,,,,,
BRCA1,s11_50,recorded_unclassified,pangolin,249,3,246,not evaluable,,,,,,,
BRCA1,s11_50,recorded_unclassified,alphagenome,249,3,246,not evaluable,,,,,,,
BRCA1,s11_50,recorded_unclassified,cadd,249,3,246,not evaluable,,,,,,,
BRCA1,s11_50,recorded_unclassified,phylop,249,3,246,not evaluable,,,,,,,
BRCA1,s11_50,recorded_unclassified,phastcons,249,3,246,not evaluable,,,,,,,
BRCA1,s11_50,recorded_unclassified,gpn_msa,249,3,246,not evaluable,,,,,,,
BRCA1,s11_50,recorded_unclassified,nt,249,3,246,not evaluable,,,,,,,
BRCA1,s11_50,recorded_unclassified,spliceai_walker,249,3,246,not evaluable,,,,,,,
BRCA1,s11_50,recorded_unclassified,avi,249,3,246,not evaluable,,,,,,,
BRCA1,s11_50,recorded_unclassified,avi_splice_sites,249,3,246,not evaluable,,,,,,,
BRCA1,s11_50,recorded_unclassified,avi_splice_site_usage,249,3,246,not evaluable,,,,,,,
BRCA1,s11_50,recorded_unclassified,avi_splice_junctions,249,3,246,not evaluable,,,,,,,
BRCA1,s11_50,unrecorded,spliceai,0,0,0,not evaluable,,,,,,,
BRCA1,s11_50,unrecorded,pangolin,0,0,0,not evaluable,,,,,,,
BRCA1,s11_50,unrecorded,alphagenome,0,0,0,not evaluable,,,,,,,
BRCA1,s11_50,unrecorded,cadd,0,0,0,not evaluable,,,,,,,
BRCA1,s11_50,unrecorded,phylop,0,0,0,not evaluable,,,,,,,
BRCA1,s11_50,unrecorded,phastcons,0,0,0,not evaluable,,,,,,,
BRCA1,s11_50,unrecorded,gpn_msa,0,0,0,not evaluable,,,,,,,
BRCA1,s11_50,unrecorded,nt,0,0,0,not evaluable,,,,,,,
BRCA1,s11_50,unrecorded,spliceai_walker,0,0,0,not evaluable,,,,,,,
BRCA1,s11_50,unrecorded,avi,0,0,0,not evaluable,,,,,,,
BRCA1,s11_50,unrecorded,avi_splice_sites,0,0,0,not evaluable,,,,,,,
BRCA1,s11_50,unrecorded,avi_splice_site_usage,0,0,0,not evaluable,,,,,,,
BRCA1,s11_50,unrecorded,avi_splice_junctions,0,0,0,not evaluable,,,,,,,
BRCA1,s3_50,classified,spliceai,239,41,198,ok,0.9724069967972407,0.9265286156435353,0.9512195121951219,0.9696969696969697,31.39024390243902,0.026979152473088977,0.026979152473088977
BRCA1,s3_50,classified,pangolin,239,41,198,ok,0.9880512441488051,0.9173465397878682,0.975609756097561,0.9747474747474747,38.63414634146341,0.026389444222311077,0.026389444222311077
BRCA1,s3_50,classified,alphagenome,239,41,198,ok,0.9881744271988174,0.9414513800716982,1.0,0.0,1.0,,
BRCA1,s3_50,classified,cadd,239,41,198,ok,0.9019462921901946,0.630904695263148,1.0,0.08585858585858586,1.0939226519337018,0.0,1.0348432055749128
BRCA1,s3_50,classified,phylop,239,41,198,ok,0.8983123922148313,0.775517223943843,0.926829268292683,0.5707070707070707,2.1589670014347204,0.1493588131757606,0.1493588131757606
BRCA1,s3_50,classified,phastcons,239,41,198,ok,0.9240576496674058,0.6936123941680906,0.9512195121951219,0.7727272727272727,4.185365853658537,0.06948587471486226,0.06948587471486226
BRCA1,s3_50,classified,gpn_msa,239,41,198,ok,0.9497413155949741,0.8860174765826161,1.0,0.08585858585858586,1.0939226519337018,0.0,0.9054878048780487
BRCA1,s3_50,classified,nt,239,41,198,ok,0.6510224193151023,0.25913596289632607,0.8292682926829268,0.4090909090909091,1.4033771106941837,0.4630805212161711,0.4630805212161711
BRCA1,s3_50,classified,spliceai_walker,239,41,198,ok,0.9788125153978813,0.9344437742849755,0.975609756097561,0.9595959595959596,24.146341463414632,0.027754415475189236,0.027754415475189236
BRCA1,s3_50,classified,avi,239,41,198,ok,0.9975363389997536,0.9879404814205492,1.0,0.7626262626262627,4.212765957446808,0.0,0.12382739212007503
BRCA1,s3_50,classified,avi_splice_sites,239,41,198,ok,0.9892214831239221,0.9322538182711375,0.9512195121951219,0.9797979797979798,47.08536585365853,0.02582496413199426,0.02582496413199426
BRCA1,s3_50,classified,avi_splice_site_usage,239,41,198,ok,0.9924242424242424,0.9474939173623727,0.975609756097561,0.9797979797979798,48.292682926829265,0.026246023329798515,0.026246023329798515
BRCA1,s3_50,classified,avi_splice_junctions,239,41,198,ok,0.9850948509485095,0.9513524943810026,1.0,0.4898989898989899,1.9603960396039606,0.0,0.2587108013937282
BRCA1,s3_50,recorded_unclassified,spliceai,596,66,530,ok,0.9479988564894225,0.7642951842948726,0.8939393939393939,0.9188679245283019,11.01832276250881,0.09187989737188822,0.09187989737188822
BRCA1,s3_50,recorded_unclassified,pangolin,596,66,530,ok,0.9596340766152087,0.7979557079110896,0.9090909090909091,0.9150943396226415,10.707070707070708,0.07435465768799102,0.07435465768799102
BRCA1,s3_50,recorded_unclassified,alphagenome,596,66,530,ok,0.9594625500285877,0.8004118465855558,1.0,0.0,1.0,,
BRCA1,s3_50,recorded_unclassified,cadd,596,66,530,ok,0.7962407089765581,0.34529939383965447,1.0,0.03207547169811321,1.0331384015594542,,
BRCA1,s3_50,recorded_unclassified,phylop,596,66,530,ok,0.7887221269296741,0.35712162375363843,0.9242424242424242,0.4169811320754717,1.5852701775031872,0.17362817362817365,0.17362817362817365
BRCA1,s3_50,recorded_unclassified,phastcons,596,66,530,ok,0.8145940537449972,0.3771979951553602,0.8181818181818182,0.6679245283018868,2.463842975206612,0.2501652034362315,0.2501652034362315
BRCA1,s3_50,recorded_unclassified,gpn_msa,596,66,530,ok,0.8334333905088622,0.39213368395383713,0.9848484848484849,0.035849056603773584,1.0214671173575283,0.5018939393939394,0.5018939393939394
BRCA1,s3_50,recorded_unclassified,nt,596,66,530,ok,0.6127215551743853,0.15999527795266522,0.8333333333333334,0.3339622641509434,1.2511803588290842,0.5576599326599326,0.5576599326599326
BRCA1,s3_50,recorded_unclassified,spliceai_walker,596,66,530,ok,0.94073756432247,0.7679376241300309,0.8939393939393939,0.9,8.93939393939394,0.09793052475979305,0.09793052475979305
BRCA1,s3_50,recorded_unclassified,avi,596,66,530,ok,0.9445111492281304,0.8298072719899677,0.9393939393939394,0.6377358490566037,2.5931186868686873,0.06502269660164398,0.06502269660164398
BRCA1,s3_50,recorded_unclassified,avi_splice_sites,596,66,530,ok,0.948084619782733,0.7852491741373702,0.8181818181818182,0.960377358490566,20.64935064935065,0.16625886191103584,0.16625886191103584
BRCA1,s3_50,recorded_unclassified,avi_splice_site_usage,596,66,530,ok,0.9578473413379074,0.8192592717001739,0.8636363636363636,0.9452830188679245,15.783699059561128,0.06907787552948844,0.06907787552948844
BRCA1,s3_50,recorded_unclassified,avi_splice_junctions,596,66,530,ok,0.9434391080617496,0.7122223951659984,0.9696969696969697,0.4339622641509434,1.7131313131313133,0.0,0.17331589274035317
BRCA1,s3_50,unrecorded,spliceai,0,0,0,not evaluable,,,,,,,
BRCA1,s3_50,unrecorded,pangolin,0,0,0,not evaluable,,,,,,,
BRCA1,s3_50,unrecorded,alphagenome,0,0,0,not evaluable,,,,,,,
BRCA1,s3_50,unrecorded,cadd,0,0,0,not evaluable,,,,,,,
BRCA1,s3_50,unrecorded,phylop,0,0,0,not evaluable,,,,,,,
BRCA1,s3_50,unrecorded,phastcons,0,0,0,not evaluable,,,,,,,
BRCA1,s3_50,unrecorded,gpn_msa,0,0,0,not evaluable,,,,,,,
BRCA1,s3_50,unrecorded,nt,0,0,0,not evaluable,,,,,,,
BRCA1,s3_50,unrecorded,spliceai_walker,0,0,0,not evaluable,,,,,,,
BRCA1,s3_50,unrecorded,avi,0,0,0,not evaluable,,,,,,,
BRCA1,s3_50,unrecorded,avi_splice_sites,0,0,0,not evaluable,,,,,,,
BRCA1,s3_50,unrecorded,avi_splice_site_usage,0,0,0,not evaluable,,,,,,,
BRCA1,s3_50,unrecorded,avi_splice_junctions,0,0,0,not evaluable,,,,,,,
BRCA1,all_1_50,classified,spliceai,344,144,200,ok,0.9857638888888889,0.9770813469580297,0.9861111111111112,0.96,24.65277777777778,0.007759155803848541,0.007759155803848541
BRCA1,all_1_50,classified,pangolin,344,144,200,ok,0.9876388888888888,0.9715626477787875,0.9930555555555556,0.965,28.37301587301587,0.007589556769884638,0.007589556769884638
BRCA1,all_1_50,classified,alphagenome,344,144,200,ok,0.9913888888888889,0.9862110435418404,1.0,0.0,1.0,,
BRCA1,all_1_50,classified,cadd,344,144,200,ok,0.9694097222222222,0.964028685621537,1.0,0.085,1.0928961748633879,0.0,0.29761904761904756
BRCA1,all_1_50,classified,phylop,344,144,200,ok,0.9634722222222222,0.9523074006106733,0.9791666666666666,0.565,2.2509578544061304,0.0429553264604811,0.0429553264604811
BRCA1,all_1_50,classified,phastcons,344,144,200,ok,0.9616145833333334,0.9217495054259491,0.9861111111111112,0.77,4.28743961352657,0.019984012789768187,0.019984012789768187
BRCA1,all_1_50,classified,gpn_msa,344,144,200,ok,0.9831770833333333,0.9826224029891921,1.0,0.085,1.0928961748633879,0.0,0.26041666666666663
BRCA1,all_1_50,classified,nt,344,144,200,ok,0.7092013888888888,0.6607558822560632,0.7986111111111112,0.41,1.3535781544256122,0.4946727549467276,0.4946727549467276
BRCA1,all_1_50,classified,spliceai_walker,344,144,200,ok,0.9877430555555555,0.9784352011856828,0.9930555555555556,0.95,19.86111111111111,0.007982120051085569,0.007982120051085569
BRCA1,all_1_50,classified,avi,344,144,200,ok,0.9958680555555556,0.9915184848699843,1.0,0.755,4.081632653061225,0.0,0.03561253561253561
BRCA1,all_1_50,classified,avi_splice_sites,344,144,200,ok,0.9901215277777777,0.9720494911838993,0.9861111111111112,0.97,32.870370370370374,0.00742721330956625,0.00742721330956625
BRCA1,all_1_50,classified,avi_splice_site_usage,344,144,200,ok,0.9937152777777778,0.9890654434269217,0.9930555555555556,0.97,33.101851851851855,0.00754830917874396,0.00754830917874396
BRCA1,all_1_50,classified,avi_splice_junctions,344,144,200,ok,0.9888541666666667,0.9741917608074259,1.0,0.485,1.941747572815534,0.0,0.07440476190476189
BRCA1,all_1_50,recorded_unclassified,spliceai,626,91,535,ok,0.9546266817294855,0.7884856617068817,0.9230769230769231,0.9102803738317757,10.28846153846154,0.06726682928055926,0.06726682928055926
BRCA1,all_1_50,recorded_unclassified,pangolin,626,91,535,ok,0.9619389955838554,0.7662605604968418,0.9340659340659341,0.9065420560747663,9.994505494505495,0.05443630443630444,0.05443630443630444
BRCA1,all_1_50,recorded_unclassified,alphagenome,626,91,535,ok,0.9635411317654309,0.817582440102276,1.0,0.0,1.0,,
BRCA1,all_1_50,recorded_unclassified,cadd,626,91,535,ok,0.8471603163191949,0.6175525623830124,1.0,0.03177570093457944,1.0328185328185329,,
BRCA1,all_1_50,recorded_unclassified,phylop,626,91,535,ok,0.8404025880661394,0.5282619557136474,0.945054945054945,0.41682242990654206,1.6205269089884473,0.12575659634483163,0.12575659634483163
BRCA1,all_1_50,recorded_unclassified,phastcons,626,91,535,ok,0.8538564239498819,0.5086569058761093,0.8681318681318682,0.6691588785046729,2.6240144036754205,0.1820161262885721,0.1820161262885721
BRCA1,all_1_50,recorded_unclassified,gpn_msa,626,91,535,ok,0.8728047653281298,0.6042783891730035,0.989010989010989,0.03551401869158879,1.0254280603117814,0.36744505494505497,0.36744505494505497
BRCA1,all_1_50,recorded_unclassified,nt,626,91,535,ok,0.6183629454657492,0.23668952212607544,0.7912087912087912,0.33457943925233646,1.1890356834177058,0.724823122083396,0.724823122083396
BRCA1,all_1_50,recorded_unclassified,spliceai_walker,626,91,535,ok,0.9494505494505494,0.7898439663721735,0.9230769230769231,0.891588785046729,8.514588859416447,0.07169659608684,0.07169659608684
BRCA1,all_1_50,recorded_unclassified,avi,626,91,535,ok,0.9573790695286022,0.8910892288369434,0.9560439560439561,0.6317757009345795,2.5963630278351095,0.04760421764470348,0.04760421764470348
BRCA1,all_1_50,recorded_unclassified,avi_splice_sites,626,91,535,ok,0.9564855705042621,0.8310679514042999,0.8681318681318682,0.9532710280373832,18.57802197802198,0.12146943965125784,0.12146943965125784
BRCA1,all_1_50,recorded_unclassified,avi_splice_site_usage,626,91,535,ok,0.9641059874704735,0.8501009506817191,0.9010989010989011,0.9364485981308411,14.179056237879768,0.05057308283114735,0.05057308283114735
BRCA1,all_1_50,recorded_unclassified,avi_splice_junctions,626,91,535,ok,0.9504878299270823,0.7772466029769782,0.978021978021978,0.42990654205607476,1.7155467483336337,0.0,0.1268875009882204
BRCA1,all_1_50,unrecorded,spliceai,0,0,0,not evaluable,,,,,,,
BRCA1,all_1_50,unrecorded,pangolin,0,0,0,not evaluable,,,,,,,
BRCA1,all_1_50,unrecorded,alphagenome,0,0,0,not evaluable,,,,,,,
BRCA1,all_1_50,unrecorded,cadd,0,0,0,not evaluable,,,,,,,
BRCA1,all_1_50,unrecorded,phylop,0,0,0,not evaluable,,,,,,,
BRCA1,all_1_50,unrecorded,phastcons,0,0,0,not evaluable,,,,,,,
BRCA1,all_1_50,unrecorded,gpn_msa,0,0,0,not evaluable,,,,,,,
BRCA1,all_1_50,unrecorded,nt,0,0,0,not evaluable,,,,,,,
BRCA1,all_1_50,unrecorded,spliceai_walker,0,0,0,not evaluable,,,,,,,
BRCA1,all_1_50,unrecorded,avi,0,0,0,not evaluable,,,,,,,
BRCA1,all_1_50,unrecorded,avi_splice_sites,0,0,0,not evaluable,,,,,,,
BRCA1,all_1_50,unrecorded,avi_splice_site_usage,0,0,0,not evaluable,,,,,,,
BRCA1,all_1_50,unrecorded,avi_splice_junctions,0,0,0,not evaluable,,,,,,,
BRCA2,s3_10,classified,spliceai,107,16,91,ok,0.8956043956043956,0.8617624223602485,0.8125,0.978021978021978,36.96875,0.203125,0.203125
BRCA2,s3_10,classified,pangolin,107,16,91,ok,0.9072802197802198,0.8715055085579382,0.8125,0.967032967032967,24.645833333333332,0.21328125,0.21328125
BRCA2,s3_10,classified,alphagenome,107,16,91,ok,0.8887362637362637,0.8580852901908427,1.0,0.0,1.0,,
BRCA2,s3_10,classified,cadd,107,16,91,ok,0.9354395604395604,0.8347310948647564,1.0,0.07692307692307693,1.0833333333333333,,
BRCA2,s3_10,classified,phylop,107,16,91,ok,0.939217032967033,0.7448667325434124,1.0,0.5384615384615384,2.1666666666666665,0.0,0.3968023255813954
BRCA2,s3_10,classified,phastcons,107,16,91,ok,0.945054945054945,0.8664692265159555,0.9375,0.7802197802197802,4.265625,0.08242753623188406,0.08242753623188406
BRCA2,s3_10,classified,gpn_msa,107,16,91,ok,0.9103708791208791,0.6972188401875903,1.0,0.054945054945054944,1.058139534883721,,
BRCA2,s3_10,classified,nt,107,16,91,ok,0.7623626373626373,0.3873631044093505,0.875,0.43956043956043955,1.5612745098039216,0.33455882352941174,0.33455882352941174
BRCA2,s3_10,classified,spliceai_walker,107,16,91,ok,0.8839285714285714,0.8546641703994028,0.8125,0.967032967032967,24.645833333333332,0.20807926829268292,0.20807926829268292
BRCA2,s3_10,classified,avi,107,16,91,ok,0.9436813186813187,0.8944386205899364,0.875,0.8791208791208791,7.238636363636363,0.17234848484848486,0.17234848484848486
BRCA2,s3_10,classified,avi_splice_sites,107,16,91,ok,0.9141483516483516,0.8649588090764562,0.8125,0.989010989010989,73.9375,0.18958333333333333,0.18958333333333333
BRCA2,s3_10,classified,avi_splice_site_usage,107,16,91,ok,0.9217032967032966,0.8840663152053274,0.8125,0.989010989010989,73.9375,0.1961206896551724,0.1961206896551724
BRCA2,s3_10,classified,avi_splice_junctions,107,16,91,ok,0.9148351648351648,0.8664170201484623,0.9375,0.4945054945054945,1.8546195652173914,0.0,0.7755681818181818
BRCA2,s3_10,recorded_unclassified,spliceai,99,26,73,ok,0.9030558482613277,0.739909354379671,0.8461538461538461,0.8082191780821918,4.412087912087912,0.15892597968069666,0.15892597968069666
BRCA2,s3_10,recorded_unclassified,pangolin,99,26,73,ok,0.9257112750263435,0.7411880952645848,0.8846153846153846,0.8356164383561644,5.381410256410256,0.15892597968069666,0.15892597968069666
BRCA2,s3_10,recorded_unclassified,alphagenome,99,26,73,ok,0.9067439409905164,0.7553671392583494,1.0,0.0,1.0,,
BRCA2,s3_10,recorded_unclassified,cadd,99,26,73,ok,0.8258693361433087,0.6073083151985011,1.0,0.0273972602739726,1.028169014084507,,
BRCA2,s3_10,recorded_unclassified,phylop,99,26,73,ok,0.7244467860906217,0.42379740794367243,0.8846153846153846,0.4657534246575342,1.655818540433925,0.20054945054945056,0.20054945054945056
BRCA2,s3_10,recorded_unclassified,phastcons,99,26,73,ok,0.69072708113804,0.44125601852554797,0.6923076923076923,0.6301369863013698,1.8717948717948718,0.5759368836291914,0.5759368836291914
BRCA2,s3_10,recorded_unclassified,gpn_msa,99,26,73,ok,0.8356164383561644,0.5880333971314486,1.0,0.0821917808219178,1.0895522388059702,,
