condition,calibration,object,n,n_pos,n_neg,threshold_at_spec95,sensitivity_at_that_point,specificity_achieved,lr_plus,lr_plus_lo,lr_plus_hi,n_boot_evaluable,lr_plus_interp,sensitivity_interp,lr_plus_interp_lo,lr_plus_interp_hi,n_boot_evaluable_interp,lr_minus_at_spec95,lr_minus_at_sens95,threshold_at_sens95,acmg_tier_observed,acmg_tier,tier_basis,benign_tier_at_sens95,cal_method
y_clinvar/BRCA1_included,calibrated_platt,single:pangolin,946,555,391,0.3156882291649364,0.9873873873873874,0.9514066496163683,20.319393077287817,19.346688109691176,23.154166666666665,2000,19.74774774774773,0.9873873873873874,18.984245776228715,19.999999999999982,2000,0.013256805192289044,0.04940680940680935,0.8341543983657893,Strong,Strong,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_included,raw,single:alphagenome,946,555,391,0.5054055656573642,0.9603603603603603,0.9514066496163683,19.76320531057373,19.197859049472893,23.08939708939709,2000,19.20720720720719,0.9603603603603603,18.821362799263337,19.851851851851833,2000,0.04166424489005138,0.05058941920644043,0.5162166969720927,Strong,Strong,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_included,calibrated_platt,single:alphagenome,946,555,391,0.6107976915741183,0.9531531531531532,0.9514066496163683,19.61488857278331,18.71126603457892,23.607769085513894,2000,19.063063063063048,0.9531531531531532,18.137931034482744,19.792387543252577,2000,0.04923956214278791,0.051133391455972045,0.6219361080919225,Strong,Strong,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_included,raw,single:gpn_msa,946,555,391,0.542047672522125,0.9027027027027027,0.9514066496163683,18.576671408250355,17.884717663400895,21.27097744796207,2000,18.05405405405404,0.9027027027027027,17.522123893805293,18.934501797637374,2000,0.1022667829119442,0.05729404102898073,0.4531517643028434,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_clinvar/BRCA1_included,calibrated_platt,single:gpn_msa,946,555,391,0.6921968884660872,0.8954954954954955,0.9514066496163683,18.428354670459935,17.599999999999998,21.092006033182503,2000,17.909909909909892,0.8954954954954955,17.083917030035494,18.82644984170952,2000,0.10984210016468085,0.05852806652806647,0.3470473853285472,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_clinvar/BRCA1_included,raw,single:nt,946,555,391,0.7029257239111254,0.5747747747747748,0.9514066496163683,11.828259838786156,9.526647326978864,15.78005694717403,2000,11.495495495495486,0.5747747747747748,9.280907902619674,14.6086956521739,2000,0.4469437179114598,0.17612612612612594,0.15384615384615385,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_clinvar/BRCA1_included,calibrated_platt,single:nt,946,555,391,0.8067993138114812,0.5747747747747748,0.9514066496163683,11.828259838786156,9.427398866523353,15.649978528679116,2000,11.495495495495486,0.5747747747747748,8.993566719709017,14.75806451612902,2000,0.4469437179114598,0.3224003664681626,0.14607429516769538,Moderate,Moderate,interpolated to the nominal specificity,Supporting,platt
y_clinvar/BRCA1_included,raw,single:cadd,879,517,362,0.46988645296601456,0.9709864603481625,0.9502762430939227,19.527616591446378,19.247660985132153,22.640404861990856,2000,19.419729206963233,0.9709864603481625,18.970771875578247,19.929701230228453,2000,0.030531689982456908,0.049588769376606126,0.5065316603794686,Strong,Strong,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_included,calibrated_platt,single:cadd,879,517,362,0.5280969889689539,0.9613152804642167,0.9502762430939227,19.333118418224803,18.816438356164383,22.75971472936894,2000,19.226305609284317,0.9613152804642167,18.48270622975803,19.88643190220129,2000,0.04070891997660921,0.05088614997076152,0.5731805949480893,Strong,Strong,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_included,raw,single:alphamissense,0,0,0,,,,,,,0,,,,,0,,,,not evaluable,not evaluable,interpolated to the nominal specificity,not evaluable,platt
y_clinvar/BRCA1_included,calibrated_platt,single:alphamissense,0,0,0,,,,,,,0,,,,,0,,,,not evaluable,not evaluable,interpolated to the nominal specificity,not evaluable,platt
y_clinvar/BRCA1_included,raw,single:gnomad_af,288,127,161,0.924731182795699,0.16535433070866143,0.9503105590062112,3.3277559055118116,0.5714285714285715,7.896825396825396,1972,3.307086614173226,0.16535433070866146,0.5673076923076927,7.088607594936702,2000,0.8782872729144151,0.316929133858268,0.11031221660836892,Supporting,Supporting,interpolated to the nominal specificity,Supporting,platt
y_clinvar/BRCA1_included,calibrated_platt,single:gnomad_af,288,127,161,0.6204818468670444,0.14173228346456693,0.9503105590062112,2.8523622047244097,0.5851908919705531,7.9724401913875536,1977,2.8346456692913353,0.1417322834645669,0.5492538564721652,6.735427127985294,2000,0.9031444598836911,0.4003315375051805,0.25451233310593235,Supporting,Supporting,interpolated to the nominal specificity,Supporting,platt
y_clinvar/BRCA1_included,raw,single:phylop,946,555,391,0.5480775103874189,0.9243243243243243,0.9514066496163683,19.021621621621623,18.40795537230172,23.112243986069625,2000,18.48648648648647,0.9243243243243243,17.95786061588329,19.15254237288134,2000,0.07954083115373438,0.05594594594594589,0.4584914074861474,Strong,Moderate,interpolated to the nominal specificity,Moderate,platt
y_clinvar/BRCA1_included,calibrated_platt,single:phylop,946,555,391,0.6879075187121081,0.918918918918919,0.9514066496163683,18.91038406827881,18.2024995118141,23.094227030204365,2000,18.37837837837836,0.9189189189189189,17.873425696085963,19.1921291739229,2000,0.08522231909328677,0.05661196911196905,0.3441480747913987,Strong,Moderate,interpolated to the nominal specificity,Moderate,platt
y_clinvar/BRCA1_included,raw,single:phastcons,946,555,391,0.9102203611474361,0.790990990990991,0.9514066496163683,16.277761972498816,12.663212665219966,43.75833333333333,1995,16.02198198198198,0.8010990990990998,10.81829305598042,18.854939484126962,2000,0.2196842003293616,0.0479848269321954,0.5158703152388637,Moderate,Moderate,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_included,calibrated_platt,single:phastcons,946,555,391,0.9341725673778467,0.790990990990991,0.9514066496163683,16.277761972498816,7.023103581055064,37.47761497100309,1982,16.02198198198198,0.8010990990990998,6.70360702420503,18.754642264554104,2000,0.2196842003293616,0.049517888495524326,0.29592463502660643,Moderate,Moderate,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_excluded,raw,fusion_M1,734,406,328,0.4563729612255811,0.9975369458128078,0.9512195121951219,20.44950738916256,19.948051948051948,24.20435339308579,2000,19.95073891625614,0.9975369458128078,19.88549618320609,19.999999999999982,2000,0.002589364658330231,0.049261083743842415,0.6137270111210862,Strong,Strong,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_excluded,calibrated_platt,fusion_M1,734,406,328,0.0866447130318443,0.9975369458128078,0.9512195121951219,20.44950738916256,19.948051948051948,23.941779943575277,2000,19.95073891625614,0.9975369458128078,19.812440235222695,19.999999999999982,2000,0.002589364658330231,0.049261083743842415,0.9709147228336195,Strong,Strong,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_excluded,raw,mean_M0b,734,406,328,0.46767152044658644,0.9950738916256158,0.9512195121951219,20.39901477832512,19.873417721518987,24.50041404325212,2000,19.9014778325123,0.9950738916256158,19.72350230414745,19.999999999999982,2000,0.0051787293166603455,0.049411729259878634,0.5962531663262188,Strong,Strong,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_excluded,calibrated_platt,mean_M0b,734,406,328,0.145288009004874,0.9926108374384236,0.9512195121951219,20.348522167487683,19.829841525651357,23.799999999999997,2000,19.852216748768456,0.9926108374384236,19.60297766749378,19.999999999999982,2000,0.007768093974990576,0.0495632989815347,0.8457880797785162,Strong,Strong,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_excluded,raw,single:spliceai,734,406,328,0.5198204074103354,0.9704433497536946,0.9512195121951219,19.89408866995074,19.092823830299384,22.97094972067039,2000,19.408866995073875,0.9704433497536946,18.503740648379036,19.999999999999982,2000,0.03107237589996207,0.05081017442761104,0.548650090916278,Strong,Strong,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_excluded,calibrated_platt,single:spliceai,734,406,328,0.6952194819681614,0.9408866995073891,0.9512195121951219,19.288177339901477,17.979596107565136,23.705787545787548,2000,18.817733990147765,0.9408866995073891,17.543859649122794,19.999999999999982,2000,0.06214475179992426,0.052630734423388635,0.5816370988096893,Strong,Strong,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_excluded,raw,single:pangolin,734,406,328,0.48608567358567356,0.9950738916256158,0.9512195121951219,20.39901477832512,19.844444444444445,23.727272727272727,2000,19.9014778325123,0.9950738916256158,19.278350515463902,19.999999999999982,2000,0.0051787293166603455,0.049869245271544176,0.5450463804780352,Strong,Strong,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_excluded,calibrated_platt,single:pangolin,734,406,328,0.43830377147566457,0.9729064039408867,0.9512195121951219,19.944581280788178,19.037433155080215,24.20501378902787,2000,19.458128078817715,0.9729064039408867,18.552971576227375,19.999999999999982,2000,0.028483011241631957,0.05113175781006428,0.6624259984815254,Strong,Strong,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_excluded,raw,single:alphagenome,734,406,328,0.5018018552191214,0.9532019704433498,0.9512195121951219,19.54064039408867,18.92953511788634,23.226118746564033,2000,19.06403940886698,0.9532019704433498,18.709503051438517,19.886685552407915,2000,0.049197928508273335,0.05162183855584764,0.5054055656573642,Strong,Strong,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_excluded,calibrated_platt,single:alphagenome,734,406,328,0.6135968334723249,0.9408866995073891,0.9512195121951219,19.288177339901477,18.357524828113064,23.42463317029791,2000,18.817733990147765,0.9408866995073891,17.818181818181802,19.824945295404795,2000,0.06214475179992426,0.0524598554155205,0.5498416394089627,Strong,Strong,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_excluded,raw,single:gpn_msa,734,406,328,0.5450463804780351,0.9064039408866995,0.9512195121951219,18.581280788177338,17.86910029498525,22.208438524092728,2000,18.128078817733975,0.9064039408866995,17.299159663865534,19.26798720610514,2000,0.09839585701654667,0.058330813963827846,0.45742216117216117,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_clinvar/BRCA1_excluded,calibrated_platt,single:gpn_msa,734,406,328,0.6717680616066447,0.8866995073891626,0.9512195121951219,18.177339901477833,17.315121951219513,21.33066933066933,2000,17.733990147783235,0.8866995073891626,16.867924528301874,19.017199017199,2000,0.11911077428318806,0.059843094325853004,0.297543429721033,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_clinvar/BRCA1_excluded,raw,single:nt,734,406,328,0.6888372870515728,0.6354679802955665,0.9512195121951219,13.027093596059112,11.272378516624041,17.064223183487258,2000,12.709359605911319,0.6354679802955665,10.417620004316992,15.839999999999987,2000,0.383225969432866,0.13464696223316927,0.19587257980115122,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_clinvar/BRCA1_excluded,calibrated_platt,single:nt,734,406,328,0.7970439005543257,0.6231527093596059,0.9512195121951219,12.77463054187192,11.272576530612245,16.914127423822713,2000,12.463054187192107,0.6231527093596059,10.719359995874258,15.7142857142857,2000,0.39617279272451694,0.18787948218581757,0.11782623489566847,Moderate,Moderate,interpolated to the nominal specificity,Moderate,platt
y_clinvar/BRCA1_excluded,raw,single:cadd,676,374,302,0.46988645296601456,0.9786096256684492,0.9503311258278145,19.702673796791444,19.59786631887166,23.636822194199244,2000,19.572192513368968,0.9786096256684492,19.41935483870966,19.999999999999982,2000,0.022508338146788622,0.04844919786096254,0.5556941015824031,Strong,Strong,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_excluded,calibrated_platt,single:cadd,676,374,302,0.4825368873171984,0.9705882352941176,0.9503311258278145,19.541176470588237,19.29539295392954,23.594525397096287,2000,19.411764705882337,0.9705882352941176,19.205745405316687,19.950859950859932,2000,0.030948964951834402,0.048938583697941955,0.7141101462281697,Strong,Strong,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_excluded,raw,single:alphamissense,0,0,0,,,,,,,0,,,,,0,,,,not evaluable,not evaluable,interpolated to the nominal specificity,not evaluable,platt
y_clinvar/BRCA1_excluded,calibrated_platt,single:alphamissense,0,0,0,,,,,,,0,,,,,0,,,,not evaluable,not evaluable,interpolated to the nominal specificity,not evaluable,platt
y_clinvar/BRCA1_excluded,raw,single:gnomad_af,234,100,134,0.9594330400782014,0.09,0.9552238805970149,2.0100000000000002,0.8111111111111112,10.061880829542257,1905,2.92,0.14600000000000013,0.6940298507462687,8.618390804597677,2000,0.9526562500000001,0.3941176470588238,0.10476978218913695,below supporting,Supporting,interpolated to the nominal specificity,Supporting,platt
y_clinvar/BRCA1_excluded,calibrated_platt,single:gnomad_af,234,100,134,0.6183982936264563,0.16,0.9552238805970149,3.5733333333333337,0.5366749869391072,10.978455814780773,1929,3.199999999999998,0.16000000000000003,0.49528301886792425,8.066285878300762,2000,0.879375,0.8375000000000015,0.21357168062128795,Supporting,Supporting,interpolated to the nominal specificity,below supporting,platt
y_clinvar/BRCA1_excluded,raw,single:phylop,734,406,328,0.5553213716254605,0.9285714285714286,0.9512195121951219,19.035714285714285,18.40408460977389,24.454708920782043,2000,18.591133004926093,0.9295566502463054,17.79141104294477,19.50704225352111,2000,0.07509157509157506,0.05552452050852341,0.4903753313848066,Strong,Moderate,interpolated to the nominal specificity,Moderate,platt
y_clinvar/BRCA1_excluded,calibrated_platt,single:phylop,734,406,328,0.6946852720185793,0.9137931034482759,0.9542682926829268,19.9816091954023,18.296296296296298,24.30672268907563,2000,18.2758620689655,0.9137931034482758,17.4631268436578,19.558359621451086,2000,0.09033821747273324,0.056893082633733494,0.3519531240917832,Strong,Moderate,interpolated to the nominal specificity,Moderate,platt
y_clinvar/BRCA1_excluded,raw,single:phastcons,734,406,328,0.9102203611474361,0.7783251231527094,0.9603658536585366,19.637741568776054,13.852409638554215,98.92629578492986,1996,17.274876847290624,0.8637438423645319,10.440618792971728,19.074550128534685,2000,0.23082336382828988,0.04700403045230626,0.5158703152388637,Strong,Moderate,interpolated to the nominal specificity,Strong,platt
y_clinvar/BRCA1_excluded,calibrated_platt,single:phastcons,734,406,328,0.9267206091687652,0.7783251231527094,0.9603658536585366,19.637741568776054,4.3545978961655925,55.0989010989011,1982,17.274876847290624,0.8637438423645319,5.379310344827598,19.087947882736138,2000,0.23082336382828988,0.06074299048112899,0.2547034526958233,Strong,Moderate,interpolated to the nominal specificity,Moderate,platt
